ack 1.341602789
ap -0.3523860735
bf1 1
bf2 1
bhs -3.428493842
bl 1
bp 0.3978874237
cb3 1
cb6 -1.031628445
cm2 -2.2
cm4 -4.4
da -24776.51834
em_10 -4.80394381
em_5 -3.880687223
ep -0.9999999952
exp 0.006737946999
fls -2.021806783
fr 4.237157502
fx_10 -1.247939864
fx_5 -2.691996587
gp 3.000000001
gw 0.7612919933
h3 -3.862782147
h6 -3.272018381
hm1 1
hm2 -4.81446989
hm3 -2.267543938
hm4 1
hm5 1
hm 1
hsk -2.345811576
hv 1
ir0 434.3585884
ir1 1
ir2 1
ir3 1.12903
ir4 0.6188035827
ir5 0.001996007983
kl 0.0003074862027
ks 1
lm1 1
lm2_10 0.008670091102
lm2_5 0.0001528629224
lv8 1
mc -1.913222955
mcp 1
mgp 1
mgw_10 0.02703464538
mgw_20 0.07547444818
mgw_2 1.00001
ml_10 -0.1594479509
ml_5 -0.7954064178
mr 0.001962732568
mrp 0.002715198502
nf2 0.09738168066
nf3_10 -189.9874735
nf3_15 -30.8386562
nf3_20 4308.720193
nf3_25 27458.71858
nf3_30 83022.81798
osp_10 0.987341
osp_20 0.999999
prd 0.9064771628
ptm 150.1376903
pwq 1
rb 175.5173301
rg_10 39.86025389
rg_2 1.0001
s10 -8.741342649
s5 -7.962117736
s7 -8.986545855
sal_10 0.4426225582
sal_5 0.1395549415
sbt -185.5587533
sf1 0.008512898327
shv1 -0.9999999538
shv2 1
sin_10 -3.498424797
sin_20 -2.391693459
st_17 17217303.02
st_9 104.9404831
stg 1
swf -2132.862074
sz -12.03124933
szzs -1.601307546
wf 1.490172503
xor 0.87280405
zkv_10 0.2651768195
zkv_20 36.19077991
zkv_2 1
zkv_5 1.00001
zlk1 -1.905961119
zlk2a -1.125
zlk2b -1.125
zlk3a -1
zlk3b -1
zlk3c -1
zlk4 0.3978877607
zlk5 -3.862782147
zzs -0.8242393985
